,id,author,problem_id,code,submission_id,score,time,type,predicted,predicted_label
5092,1826466,6630057521,08_Dict_22,"n = int(input())
icecream = {}
for i in range(n):
	x,y = input().strip().split()
	icecream[x] = int(y)
c = []
m = int(input())
sale_ice = {}
for i in range(m):
	x,y = input().strip().split()
	if x in icecream:
		if x in sale_ice:
			sale_ice[x] += icecream[x] * int(y)
		else:
			sale_ice[x] = icecream[x] * int(y)
if sale_ice == {}:
	print('No ice cream sales')
else:
	c = 0
	for k in sale_ice:
		c += sale_ice[k]
	print('Total ice cream sales:',float(c))
	x = []
	for k in sale_ice:
		x.append([sale_ice[k], k])
	x.sort()
	top = ''
	m = x[len(x)-1][0]
	for i in range(len(x)):
		if m == x[i][0]:
			if top == '':
				top = x[i][1]
			else:
				top += ', '+x[i][1]
	print('Top sales:',top)",1826466,100.0,over 1 year ago,unknown,0,human
5100,1931891,6630357821,08_Dict_22,"n = int(input())
a = {}
c = {}
d = 0
while n > 0:
    b = input().split()
    a[b[0]] = b[1]
    n -= 1

n = int(input())
while n > 0:
    b = input().split()
    if b[0] in c:
       c[b[0]] += float(a[b[0]]) * float(b[1])
    elif b[0] in a:
       c[b[0]] = float(a[b[0]]) * float(b[1])
    n -= 1

x = list(c.values())
y = list(c.keys())
z = []
for i in range(len(x)):
    if x[i] == max(x):
        z += [y[i]]
z.sort()
if sum(list(c.values())) == 0:
    print('No ice cream sales')
else:
    print('Total ice cream sales:',sum(list(c.values())))
    print('Top sales:',', '.join(z))
",1931891,100.0,about 1 year ago,unknown,0,human
5101,1826520,6630052321,08_Dict_22,"menu = {}
for i in range(int(input())) :
    savor , cost = input().strip().split()
    menu[savor] = float(cost)
top_sale = {}
value = 0 
for i in range(int(input())) :
    savor , amount = input().strip().split()
    if savor in menu :
        count = menu[savor]*int(amount) ; value += count
        if savor in top_sale :
            top_sale[savor] += count
        else :
            top_sale[savor] = count
if len(top_sale) != 0 :
    m_a_x = 0
    for e in top_sale :
        if top_sale[e] > m_a_x :
            m_a_x = top_sale[e]
    Ans = []
    for e in top_sale :
        if top_sale[e] == m_a_x :
            Ans.append(e)
    Ans.sort()
    print('Total ice cream sales:',float(value))
    print('Top sales:',', '.join(Ans))
else :
    print('No ice cream sales')",1826520,100.0,over 1 year ago,unknown,0,human
5103,1947679,6630347521,08_Dict_22,"d = {}
for i in range(int(input())) :
    a,b = input().split()
    d[a] = float(b)
t = {}
for i in range(int(input())) :
    e,f = input().split()
    if e in d :
        if e in t :
            t[e] += d[e]*float(f)
        else :
            t[e] = d[e]*float(f)
v = []
for y in t :
    v.append([-t[y],y])
v.sort()
if v == [] :
    print('No ice cream sales'
)
else :
    g = 0
    m = v[0][1]
    n = v[0][0]
    for o,r in v :
        o = -o
        g += o
    for l in range(1,len(v)) :
        if v[l][0] == n :
            m += ', ' + v[l][1]
    print('Total ice cream sales: ' + str(g))
    print('Top sales: ' + m )",1947679,100.0,11 months ago,unknown,0,human
5108,1919258,6330375821,08_Dict_22,"n = int(input())
icecream = {}
for i in range(n):
    x,y = input().strip().split()
    icecream[x] = int(y)

m = int(input())
sale = {}
for i in range(m):
    x,y = input().strip().split()
    if x in icecream:
        if x in sale:
            sale[x] += icecream[x] * int(y)
        else:
            sale[x] = icecream[x] * int(y)
if sale == {}:
    print('No ice cream sales')
else:
    c = 0
    for k in sale:
        c += sale[k]
    print('Total ice cream sales:',float(c))
    x = []
    for k in sale:
        x.append([sale[k], k])
    x.sort()
    t = ''
    m = x[len(x)-1][0]
    for i in range(len(x)):
        if m == x[i][0]:
            if t == '':
                t = x[i][1]
            else:
                t += ', '+x[i][1]
    print('Top sales:',t)
",1919258,100.0,about 1 year ago,unknown,0,human
5117,1831665,6630016821,08_Dict_22,"n = int(input())
total = 0
icecream_flavors = {}
for i in range(n) :
    name,price = input().split()
    icecream_flavors[name] = float(price)

m = int(input())
icecream_sales = {}
for i in range(m) :
    name,amount = input().split()
    amount = int(amount)
    if name in icecream_sales :
        total += icecream_flavors[name] * amount
        icecream_sales[name] += amount
    else :
        if name in icecream_flavors :
            total += icecream_flavors[name] * amount
            icecream_sales[name] = amount
maximum = 0
top = []
for i,j in icecream_sales.items() :
    maximum = max(maximum,j*icecream_flavors[i])

for i,j in icecream_sales.items() :
    if j*icecream_flavors[i] == maximum :
        top.append(i)

if maximum == 0 :
    print(""No ice cream sales"")
else :
    top = sorted(top)
    top_str = """"
    for i in top :
        top_str += i+"", ""
    top_str = top_str[:-2]

    print(""Total ice cream sales: ""+str(round(total,1))+""\nTop sales:"",top_str)


",1831665,100.0,over 1 year ago,unknown,0,human
5119,1843686,6631308221,08_Dict_22,"def main():
    
    n = int(input())
    prices = dict()
    for i in range(n):
        str_in = input().strip().split()
        ice_cream = str_in[0]
        price = float(str_in[1])
        prices[ice_cream] = price
        
    sales = dict()
    total_sales = 0
    m = int(input())
    for i in range(m):
        str_in = input().strip().split()
        
        product = str_in[0]
        if product not in prices:
            continue
        
        number_of_sale = int(str_in[1])
        
        product_sale = prices[product] * number_of_sale
        total_sales += product_sale
        if product not in sales:
            sales[product] = 0
        sales[product] += product_sale
    
    sales = sorted(sales.items(), key = lambda x: (-x[1], x[0]))
    
    # print the output
    if total_sales == 0:
        print(""No ice cream sales"")
    else:
        print(""Total ice cream sales: {}"".format(float(total_sales)))
        
        res = ""Top sales: ""
        top_sale = sales[0][1]
        for s, p in sales:
            
            if p != top_sale:
                break
            res += s
            res += "", ""
            
        print(res[:-2])        
        
        
    
    
main()",1843686,100.0,over 1 year ago,unknown,1,generated
5130,1919384,6630142121,08_Dict_22,"d = {}
amount = int(input())
total = 0
for i in range(amount):
    item , price = input().strip().split()
    d[item] = float(price)
how_many = int(input())
data = {}
for i in range(how_many):
    want , many = input().strip().split()
    many = int(many)
    value = 0
    if want in d:
        total += d[want]*many
        value = d[want]*many
    
    if want not in data:
        data[want] = value
    else:
        data[want] += value

top = 0
show = []
for i in data:
    if data[i] >= top:
        top = data[i]
for i in data:
    if data[i] == top:
        show.append(i)
        show.sort()
        x = show[0]
        if len(show) > 1:
            for i in range(len(show)-1):
                x += ', '
                x += show[i+1]
if total == 0:
    print('No ice cream sales')
else:
    print('Total ice cream sales:', total)
    print('Top sales:', x)",1919384,100.0,about 1 year ago,unknown,0,human
5131,1933597,6630233621,08_Dict_22,"n1=int(input())
s={}
for i in range(n1):
    x,y=input().split()
    s[x]=int(y)
n2=int(input())
ans={}
for r in range(n2):
    nm,p=input().split()
    if nm in s:
        if nm in ans:
            ans[nm]+=int(p)*s[nm]
        else:
            ans[nm]=int(p)*s[nm]
tt=0
for e in ans:
    tt+=ans[e]
if tt==0:
    print('No ice cream sales')
else:
    ll=[]
    for h in ans:
        ll.append(ans[h])
    mm=max(ll)
    ff=[]
    for g in ans:
        if ans[g]==mm:
            ff.append(g)
    ff.sort()
    fff=', '.join(ff)
    print('Total ice cream sales:',float(tt))
    print('Top sales:',fff)",1933597,100.0,about 1 year ago,unknown,0,human
5132,1828269,6631801221,08_Dict_22,"n = int(input())
ice = {}
for i in range(n):
    names, price = input().split()
    ice[names] = float(price)

m = int(input())
tt = 0
sales = {}
for e in range(m):
    ic , q = input().split()
    if ic in ice:
        p = ice[ic]*int(q)
        if ic in sales:
            sales[ic] += p
        else:
            sales[ic] = p
        tt += p
if tt == 0:
    print(""No ice cream sales"")
else:
    x = []
    for icename in sales:
        x.append([sales[icename], icename])
    maxsales = max(x)[0]
    mx = []
    for s,icename in x:
        if s == maxsales:
            mx.append(icename)
    mx.sort()
    print(""Total ice cream sales:"", tt)
    print(""Top sales:"", "", "".join(mx))
",1828269,100.0,over 1 year ago,unknown,0,human
5135,1930466,6630198321,08_Dict_22,"x = {}
z = {}
for i in range(int(input())):
    a,b = input().split()
    x[a] = int(b)
    z[a] = 0      
total = 0
for i in range(int(input())):
    a,b = input().split()
    if a in x:
        total += (int(b)*x[a])
        z[a] -= int(b)*(x[a])
if total == 0:
    print('No ice cream sales')   
else:
    print('Total ice cream sales:',float(total))
    s = []
    for k,v in z.items():
        s.append([v,k])
    s.sort()
    top = s[0][1]
    for i in range(len(s)-1):
        if s[i][0] == s[i+1][0]:
            top += ', '+s[i+1][1]
        else:
            break
    print('Top sales: '+top)",1930466,100.0,about 1 year ago,unknown,0,human
5138,1930983,6630210121,08_Dict_22,"N=int(input())
menu={}
for i in range(N):
    f,p=input().split()
    menu[f]=float(p)
    
M=int(input())
sale={}
for i in range(M):
    fs,s=input().split()
    if fs in sale :
        sale[fs]+=int(s)
    elif fs in menu:
        sale[fs]=float(s)
    
totsale={}
for e in sale.keys():
    totsale[e]=sale[e]*menu[e] 

if totsale=={}:
    print('No ice cream sales')
else:
    total_sale=0
    for m in totsale.values():
        total_sale+=m
    top=max(totsale.values())
    top_flavor=[]
    for e in totsale.keys():
        if totsale[e]==top:
            top_flavor.append(e)
    top_flavor.sort()
    print('Total ice cream sales: '+str(total_sale))
    print('Top sales: '+', '.join(top_flavor))
",1930983,100.0,about 1 year ago,unknown,0,human
5141,1935164,6630334321,08_Dict_22,"N=int(input())
f={}

for e in range(N):
    ice,price=input().split()
    f[ice]=float(price)
    
NN=int(input())
g={}
for e in range(NN):
    product,num=input().split()
    if product in f:
        if product not in g:
            g[product]=0
        g[product]+=int(num)*f[product]

icelist=[]
for e in g:
    icelist.append([-g[e],e])
icelist.sort()
if g=={}:
    print('No ice cream sales')
else:
    print('Total ice cream sales:',sum(g.values()))
    d=[]
    for p,ice in icelist:
        if p==icelist[0][0]:
            d.append(ice)
    print('Top sales:',', '.join(d))",1935164,100.0,12 months ago,unknown,0,human
5147,1830738,6630044321,08_Dict_22,"icecream = {} #name,price
sales = {} #name,qunatity
net = {} #name,net
topnet = {}
for i in range(int(input())) :
    data = input().split()
    icecream[data[0]] = float(data[1])

for i in range(int(input())) :
    data = input().split()
    if data[0] in icecream :
        if data[0] not in sales :
            sales[data[0]] = float(data[1])
        else :
            sales[data[0]] += float(data[1])

for i in sales :
    if i in icecream :
        net[i] = icecream[i]*sales[i]

for i in net :
    if net[i] not in topnet :
        topnet[net[i]] = [i]
    else :
        topnet[net[i]] += [i]

if sales == {} :
    print(""No ice cream sales"")
else :
    print(""Total ice cream sales:"",sum(net[i] for i in net))
    print(""Top sales:"","", "".join(sorted(topnet[max(i for i in topnet)])))
",1830738,100.0,over 1 year ago,unknown,0,human
5149,1844383,6631124021,08_Dict_22,"n = int(input())
ice_cream = {}
for i in range(n) :
    name = input().split()
    ice_cream[name[0]] = float(name[1])
total = 0
T = {}
buy = int(input())
for j in range(buy) :
    b = input().split()
    if b[0] in ice_cream :
        total += float(b[1])*ice_cream[b[0]]
        if b[0] in T :
            T[b[0]] += float(b[1])*ice_cream[b[0]]
        else :
            T[b[0]] = float(b[1])*ice_cream[b[0]]
    else :
        pass
if total <= 0 :
    print(""No ice cream sales"")
else :
    x = []
    for ic in T :
        x.append([T[ic],ic])
    maxsales = max(x)[0]
    mx = []
    for s,ic in x:
        if s== maxsales:
            mx.append(ic)
    mx.sort()
    print(""Total ice cream sales:"" + "" "" +str(total))
    print(""Top sales:"", "", "".join(mx))",1844383,100.0,over 1 year ago,unknown,0,human
5153,1839646,6331410221,08_Dict_22,"n = int(input())
data = {}

for i in range(n):
    name, price = input().split()
    data[name] = float(price)
    
m = int(input())
total_sales = 0
sales_by_item = {}

for j in range(m):
    brand, order = input().split()
    order = int(order)
    
    if brand in data:
        sale_amount = data[brand] * order
        total_sales += sale_amount
        
        if brand in sales_by_item:
            sales_by_item[brand] += sale_amount
        else:
            sales_by_item[brand] = sale_amount
            
if total_sales == 0:
    print('No ice cream sales')
else:
    print('Total ice cream sales: ', total_sales)
    max_sales_amount = max(sales_by_item.values())
    max_sales_name = [item for item, amount in sales_by_item.items() if amount == max_sales_amount]
    print('Top sales:', ', '.join(sorted(max_sales_name)))",1839646,100.0,over 1 year ago,unknown,0,human
5155,1928093,6632049921,08_Dict_22,"n = int(input())
total = 0
order = {}
menu = {}
for i in range(n) :
    n,p = input().split()
    menu[n] = p
for i in range(int(input())) :
    m, pcs = input().split()
    if m in menu :
        if m not in order :
            order[m] = int(pcs)
        else :
            order[m] += int(pcs)
        if m in menu :
            total += float(menu[m])*float(pcs)
if total == 0:
    print('No ice cream sales')
else:
    top = []
    for x,y in order.items() :
        top.append([int(y)*int(menu[x]),x])
    top.sort()
    mx = []
    s = max(top)[0]
    for x,y in top :
        if x == s :
            mx.append(y)
    print('Total ice cream sales:', total)
    print('Top sales:', ', '.join(mx))
",1928093,100.0,about 1 year ago,unknown,0,human
5165,1918645,6630133521,08_Dict_22,"time = int(input())
dict1 = {}
dictsale = {}
dict2 = {}
totalsale = 0
sss = []
i = 0
while i < time:
    ice = input().split()
    dict1[ice[0]] = float(ice[1])
    i += 1

time2 = int(input())
i = 0
while i < time2:
    sale = input().split()
    if sale[0] in dict1:
        sss.append(sale[0])

    if sale[0] in dict1:
        if sale[0] in dictsale:
            dictsale[sale[0]] += float(sale[1])
        else:
            dictsale[sale[0]] = float(sale[1])

    i += 1

if dictsale == {}:
    print(""No ice cream sales"")

else:
    totallist = []

    for i in dictsale:
        totalsale += ((dictsale[i]) * (dict1[i]))
    
    for i in dictsale:
        dict2[i] = dict1[i] * dictsale[i]

    for i in dict2:
        totallist.append(dict1[i]*dictsale[i])
    
    x = max(totallist)
    out = []
    s = sorted(sss)
    s2 = []

    for i in s:
        if i in s2:
            pass
        else:
            s2.append(i)

    for i in s2:
        if dict2[i] == x:
            out.append(i)
        
    print(""Total ice cream sales:"",totalsale)
    print(""Top sales:"","", "".join(out))",1918645,100.0,about 1 year ago,unknown,0,human
